recording_id,is_corrupted,corruption_reason
neurovoz_HC_BARBAS_0142,False,
neurovoz_HC_PETACA_BLANCA_0142,False,
neurovoz_HC_CARMEN_0142,False,
neurovoz_HC_PAN_VINO_0142,False,
neurovoz_HC_PERRO_0142,False,
neurovoz_HC_E2_0142,False,
neurovoz_HC_A2_0142,False,
neurovoz_HC_ESPONTANEA_0143,False,
neurovoz_HC_SOMBRA_0143,False,
neurovoz_HC_A1_0143,False,
neurovoz_HC_PATATA_BLANDA_0143,False,
neurovoz_HC_CALLE_0143,False,
neurovoz_HC_PAN_VINO_0143,False,
neurovoz_HC_E1_0143,False,
neurovoz_HC_U1_0143,False,
neurovoz_HC_A2_0143,False,
neurovoz_HC_ABLANDADA_0143,False,
neurovoz_HC_GANGA_0143,False,
neurovoz_HC_BARBAS_0143,False,
neurovoz_HC_ACAMPADA_0143,False,
neurovoz_HC_E2_0143,False,
neurovoz_HC_O2_0143,False,
neurovoz_HC_PERRO_0143,False,
neurovoz_HC_TOMAS_0143,False,
neurovoz_HC_MANGA_0143,False,
neurovoz_HC_DIABLO_0143,False,
neurovoz_HC_U2_0143,False,
neurovoz_HC_I1_0143,False,
neurovoz_HC_O1_0143,False,
neurovoz_HC_PATAKA_0143,False,
neurovoz_HC_I2_0143,False,
neurovoz_HC_CARMEN_0143,False,
neurovoz_HC_BURRO_0143,False,
neurovoz_HC_PIDIO_0143,False,
neurovoz_HC_PETACA_BLANCA_0143,False,
neurovoz_HC_PERRO_0144,False,
neurovoz_HC_O1_0144,False,
neurovoz_HC_E2_0144,False,
neurovoz_HC_BURRO_0144,False,
neurovoz_HC_PATATA_BLANDA_0144,False,
neurovoz_HC_A2_0144,False,
neurovoz_HC_ACAMPADA_0144,False,
neurovoz_HC_ESPONTANEA_0144,False,
neurovoz_HC_PATAKA_0144,False,
neurovoz_HC_U1_0144,False,
neurovoz_HC_PIDIO_0144,False,
neurovoz_HC_MANGA_0144,False,
neurovoz_HC_A1_0144,False,
neurovoz_HC_TOMAS_0144,False,
neurovoz_HC_PAN_VINO_0144,False,
neurovoz_HC_U2_0144,False,
neurovoz_HC_I2_0144,False,
neurovoz_HC_I1_0144,False,
neurovoz_HC_ABLANDADA_0144,False,
neurovoz_HC_SOMBRA_0144,False,
neurovoz_HC_CARMEN_0144,False,
neurovoz_HC_BARBAS_0144,False,
neurovoz_HC_PETACA_BLANCA_0144,False,
neurovoz_HC_O2_0144,False,
neurovoz_HC_GANGA_0144,False,
neurovoz_HC_DIABLO_0144,False,
neurovoz_HC_CALLE_0144,False,
neurovoz_HC_E1_0144,False,
neurovoz_HC_ESPONTANEA_0145,False,
neurovoz_HC_DIABLO_0145,False,
neurovoz_HC_BURRO_0145,False,
neurovoz_HC_E1_0145,False,
neurovoz_HC_A1_0145,False,
neurovoz_HC_BARBAS_0145,False,
neurovoz_HC_MANGA_0145,False,
neurovoz_HC_CALLE_0145,False,
neurovoz_HC_PATAKA_0145,False,
neurovoz_HC_GANGA_0145,False,
neurovoz_HC_PIDIO_0145,False,
neurovoz_HC_ABLANDADA_0145,False,
neurovoz_HC_I1_0145,False,
neurovoz_HC_PETACA_BLANCA_0145,False,
neurovoz_HC_CARMEN_0145,False,
neurovoz_HC_O1_0145,False,
neurovoz_HC_ACAMPADA_0145,False,
neurovoz_HC_PATATA_BLANDA_0145,False,
neurovoz_HC_SOMBRA_0145,False,
neurovoz_HC_TOMAS_0145,False,
neurovoz_HC_PERRO_0145,False,
neurovoz_HC_PAN_VINO_0145,False,
neurovoz_HC_U1_0145,False,
neurovoz_PD_A2_0004,False,
neurovoz_PD_BARBAS_0004,False,
neurovoz_PD_CARMEN_0004,False,
neurovoz_PD_I3_0004,False,
neurovoz_PD_PERRO_0004,False,
neurovoz_PD_E3_0004,False,
neurovoz_PD_SOMBRA_0004,False,
neurovoz_PD_ABLANDADA_0004,False,
neurovoz_PD_E2_0004,False,
neurovoz_PD_U1_0004,False,
neurovoz_PD_A1_0004,False,
neurovoz_PD_GANGA_0004,False,
neurovoz_PD_I1_0004,False,
neurovoz_PD_A3_0004,False,
neurovoz_PD_CALLE_0004,False,
neurovoz_PD_O2_0004,False,
neurovoz_PD_PATATA_BLANDA_0004,False,
neurovoz_PD_ACAMPADA_0004,False,
neurovoz_PD_O3_0004,False,
neurovoz_PD_O1_0004,False,
neurovoz_PD_MANGA_0004,False,
neurovoz_PD_PIDIO_0004,False,
neurovoz_PD_PETACA_BLANCA_0004,False,
neurovoz_PD_BURRO_0004,False,
neurovoz_PD_PAN_VINO_0004,False,
neurovoz_PD_TOMAS_0004,False,
neurovoz_PD_E1_0004,False,
neurovoz_PD_I2_0004,False,
neurovoz_PD_DIABLO_0004,False,
neurovoz_PD_CARMEN_0006,False,
neurovoz_PD_SOMBRA_0006,False,
neurovoz_PD_A3_0006,False,
neurovoz_PD_PATATA_BLANDA_0006,False,
neurovoz_PD_A2_0006,False,
neurovoz_PD_E2_0006,False,
neurovoz_PD_CALLE_0006,False,
neurovoz_PD_MANGA_0006,False,
neurovoz_PD_ABLANDADA_0006,False,
neurovoz_PD_BARBAS_0006,False,
neurovoz_PD_I1_0006,False,
neurovoz_PD_PATAKA_0006,False,
neurovoz_PD_BURRO_0006,False,
neurovoz_PD_A1_0006,False,
neurovoz_PD_O3_0006,False,
neurovoz_PD_O2_0006,False,
neurovoz_PD_PAN_VINO_0006,False,
neurovoz_PD_DIABLO_0006,False,
neurovoz_PD_PIDIO_0006,False,
neurovoz_PD_PERRO_0006,False,
neurovoz_PD_I3_0006,False,
neurovoz_PD_E1_0006,False,
neurovoz_PD_GANGA_0006,False,
neurovoz_PD_O1_0006,False,
neurovoz_PD_TOMAS_0006,False,
neurovoz_PD_ACAMPADA_0006,False,
neurovoz_PD_I2_0006,False,
neurovoz_PD_PETACA_BLANCA_0006,False,
neurovoz_PD_TOMAS_0007,False,
neurovoz_PD_O2_0007,False,
neurovoz_PD_ACAMPADA_0007,False,
neurovoz_PD_BURRO_0007,False,
neurovoz_PD_PATATA_BLANDA_0007,False,
neurovoz_PD_PATAKA_0007,False,
neurovoz_PD_PERRO_0007,False,
neurovoz_PD_DIABLO_0007,False,
neurovoz_PD_MANGA_0007,False,
neurovoz_PD_BARBAS_0007,False,
neurovoz_PD_I1_0007,False,
neurovoz_PD_I3_0007,False,
neurovoz_PD_PIDIO_0007,False,
neurovoz_PD_O3_0007,False,
neurovoz_PD_GANGA_0007,False,
neurovoz_PD_U1_0007,False,
neurovoz_PD_I2_0007,False,
neurovoz_PD_SOMBRA_0007,False,
neurovoz_PD_PETACA_BLANCA_0007,False,
neurovoz_PD_O1_0007,False,
neurovoz_PD_A1_0007,False,
neurovoz_PD_E3_0007,False,
neurovoz_PD_CALLE_0007,False,
neurovoz_PD_CARMEN_0007,False,
neurovoz_PD_A2_0007,False,
neurovoz_PD_ABLANDADA_0007,False,
neurovoz_PD_PAN_VINO_0007,False,
neurovoz_PD_E2_0007,False,
neurovoz_PD_A3_0007,False,
neurovoz_PD_E1_0007,False,
neurovoz_PD_O3_0008,False,
neurovoz_PD_GANGA_0008,False,
neurovoz_PD_PATAKA_0008,False,
neurovoz_PD_A3_0008,False,
neurovoz_PD_I3_0008,False,
neurovoz_PD_MANGA_0008,False,
neurovoz_PD_E2_0008,False,
neurovoz_PD_PIDIO_0008,False,
neurovoz_PD_I2_0008,False,
neurovoz_PD_O2_0008,False,
neurovoz_PD_PAN_VINO_0008,False,
neurovoz_PD_ACAMPADA_0008,False,
neurovoz_PD_CARMEN_0008,False,
neurovoz_PD_E1_0008,False,
neurovoz_PD_I1_0008,False,
neurovoz_PD_PETACA_BLANCA_0008,False,
neurovoz_PD_PATATA_BLANDA_0008,False,
neurovoz_PD_BARBAS_0008,False,
neurovoz_PD_PERRO_0008,False,
neurovoz_PD_A1_0008,False,
neurovoz_PD_E3_0008,False,
neurovoz_PD_A2_0008,False,
neurovoz_PD_DIABLO_0008,False,
neurovoz_PD_TOMAS_0008,False,
neurovoz_PD_BURRO_0008,False,
neurovoz_PD_CALLE_0008,False,
neurovoz_PD_SOMBRA_0008,False,
neurovoz_PD_U1_0008,False,
neurovoz_PD_A1_0009,False,
neurovoz_PD_PERRO_0009,False,
neurovoz_PD_GANGA_0009,False,
neurovoz_PD_U1_0009,False,
neurovoz_PD_A3_0009,False,
neurovoz_PD_MANGA_0009,False,
neurovoz_PD_O3_0009,False,
neurovoz_PD_BURRO_0009,False,
neurovoz_PD_PETACA_BLANCA_0009,False,
neurovoz_PD_O1_0009,False,
neurovoz_PD_I2_0009,False,
neurovoz_PD_CARMEN_0009,False,
neurovoz_PD_PAN_VINO_0009,False,
neurovoz_PD_ACAMPADA_0009,False,
neurovoz_PD_PIDIO_0009,False,
neurovoz_PD_CALLE_0009,False,
neurovoz_PD_E1_0009,False,
neurovoz_PD_BARBAS_0009,False,
neurovoz_PD_SOMBRA_0009,False,
neurovoz_PD_DIABLO_0009,False,
neurovoz_PD_O2_0009,False,
neurovoz_PD_E2_0009,False,
neurovoz_PD_PATATA_BLANDA_0009,False,
neurovoz_PD_I1_0009,False,
neurovoz_PD_A2_0009,False,
neurovoz_PD_TOMAS_0009,False,
neurovoz_PD_ABLANDADA_0009,False,
neurovoz_PD_PATAKA_0009,False,
neurovoz_PD_I3_0009,False,
neurovoz_PD_U1_0010,False,
neurovoz_PD_PATATA_BLANDA_0010,False,
neurovoz_PD_A2_0010,False,
neurovoz_PD_PIDIO_0010,False,
neurovoz_PD_SOMBRA_0010,False,
neurovoz_PD_I3_0010,False,
neurovoz_PD_O1_0010,False,
neurovoz_PD_BURRO_0010,False,
neurovoz_PD_E2_0010,False,
neurovoz_PD_CALLE_0010,False,
neurovoz_PD_PETACA_BLANCA_0010,False,
neurovoz_PD_ABLANDADA_0010,False,
neurovoz_PD_E1_0010,False,
neurovoz_PD_ACAMPADA_0010,False,
neurovoz_PD_PAN_VINO_0010,False,
neurovoz_PD_O2_0010,False,
neurovoz_PD_CARMEN_0010,False,
neurovoz_PD_PATAKA_0010,False,
neurovoz_PD_I1_0010,False,
neurovoz_PD_TOMAS_0010,False,
neurovoz_PD_GANGA_0010,False,
neurovoz_PD_PERRO_0010,False,
neurovoz_PD_O3_0010,False,
neurovoz_PD_DIABLO_0010,False,
neurovoz_PD_I2_0010,False,
neurovoz_PD_A1_0010,False,
neurovoz_PD_BARBAS_0010,False,
neurovoz_PD_MANGA_0010,False,
neurovoz_PD_PATATA_BLANDA_0011,False,
neurovoz_PD_DIABLO_0011,False,
neurovoz_PD_E3_0011,False,
neurovoz_PD_E2_0011,False,
neurovoz_PD_CARMEN_0011,False,
neurovoz_PD_PAN_VINO_0011,False,
neurovoz_PD_SOMBRA_0011,False,
neurovoz_PD_GANGA_0011,False,
neurovoz_PD_ABLANDADA_0011,False,
neurovoz_PD_PIDIO_0011,False,
neurovoz_PD_PATAKA_0011,False,
neurovoz_PD_A3_0011,False,
neurovoz_PD_MANGA_0011,False,
neurovoz_PD_CALLE_0011,False,
neurovoz_PD_PETACA_BLANCA_0011,False,
neurovoz_PD_PERRO_0011,False,
neurovoz_PD_O3_0011,False,
neurovoz_PD_BURRO_0011,False,
neurovoz_PD_I1_0011,False,
neurovoz_PD_ACAMPADA_0011,False,
neurovoz_PD_E1_0011,False,
neurovoz_PD_A1_0011,False,
neurovoz_PD_I3_0011,False,
neurovoz_PD_I2_0011,False,
neurovoz_PD_TOMAS_0011,False,
neurovoz_PD_O2_0011,False,
neurovoz_PD_BARBAS_0011,False,
neurovoz_PD_U1_0011,False,
neurovoz_PD_A2_0011,False,
neurovoz_PD_O3_0012,False,
neurovoz_PD_ACAMPADA_0012,False,
neurovoz_PD_PETACA_BLANCA_0012,False,
neurovoz_PD_I1_0012,False,
neurovoz_PD_E2_0012,False,
neurovoz_PD_PIDIO_0012,False,
neurovoz_PD_A3_0012,False,
neurovoz_PD_MANGA_0012,False,
neurovoz_PD_CARMEN_0012,False,
neurovoz_PD_PAN_VINO_0012,False,
neurovoz_PD_I2_0012,False,
neurovoz_PD_A2_0012,False,
neurovoz_PD_BARBAS_0012,False,
neurovoz_PD_PATATA_BLANDA_0012,False,
neurovoz_PD_BURRO_0012,False,
neurovoz_PD_CALLE_0012,False,
neurovoz_PD_ABLANDADA_0012,False,
neurovoz_PD_GANGA_0012,False,
neurovoz_PD_SOMBRA_0012,False,
neurovoz_PD_U1_0012,False,
neurovoz_PD_DIABLO_0012,False,
neurovoz_PD_PERRO_0012,False,
neurovoz_PD_A1_0012,False,
neurovoz_PD_E1_0012,False,
neurovoz_PD_O2_0012,False,
neurovoz_PD_TOMAS_0012,False,
neurovoz_PD_PATAKA_0012,False,
neurovoz_PD_E3_0012,False,
neurovoz_PD_PERRO_0013,False,
neurovoz_PD_GANGA_0013,False,
neurovoz_PD_O3_0013,False,
neurovoz_PD_CARMEN_0013,False,
neurovoz_PD_I1_0013,False,
neurovoz_PD_ACAMPADA_0013,False,
neurovoz_PD_CALLE_0013,False,
neurovoz_PD_MANGA_0013,False,
neurovoz_PD_BURRO_0013,False,
neurovoz_PD_A3_0013,False,
neurovoz_PD_U1_0013,False,
neurovoz_PD_DIABLO_0013,False,
neurovoz_PD_I2_0013,False,
neurovoz_PD_PATATA_BLANDA_0013,False,
neurovoz_PD_A2_0013,False,
neurovoz_PD_E1_0013,False,
neurovoz_PD_O2_0013,False,
neurovoz_PD_PIDIO_0013,False,
neurovoz_PD_BARBAS_0013,False,
neurovoz_PD_ABLANDADA_0013,False,
neurovoz_PD_PAN_VINO_0013,False,
neurovoz_PD_TOMAS_0013,False,
neurovoz_PD_SOMBRA_0013,False,
neurovoz_PD_PATAKA_0013,False,
neurovoz_PD_I3_0013,False,
neurovoz_PD_E2_0013,False,
neurovoz_PD_A1_0013,False,
neurovoz_PD_PETACA_BLANCA_0013,False,
neurovoz_PD_E1_0014,False,
neurovoz_PD_PETACA_BLANCA_0014,False,
neurovoz_PD_I1_0014,False,
neurovoz_PD_O3_0014,False,
neurovoz_PD_SOMBRA_0014,False,
neurovoz_PD_I3_0014,False,
neurovoz_PD_BARBAS_0014,False,
neurovoz_PD_MANGA_0014,False,
neurovoz_PD_U1_0014,False,
neurovoz_PD_CARMEN_0014,False,
neurovoz_PD_A3_0014,False,
neurovoz_PD_TOMAS_0014,False,
neurovoz_PD_I2_0014,False,
neurovoz_PD_GANGA_0014,False,
neurovoz_PD_CALLE_0014,False,
neurovoz_PD_E2_0014,False,
neurovoz_PD_A2_0014,False,
neurovoz_PD_BURRO_0014,False,
neurovoz_PD_PIDIO_0014,False,
neurovoz_PD_DIABLO_0014,False,
neurovoz_PD_ABLANDADA_0014,False,
neurovoz_PD_PERRO_0014,False,
neurovoz_PD_PATATA_BLANDA_0014,False,
neurovoz_PD_PAN_VINO_0014,False,
neurovoz_PD_ACAMPADA_0014,False,
neurovoz_PD_O2_0014,False,
neurovoz_PD_PATAKA_0014,False,
neurovoz_PD_O1_0014,False,
neurovoz_PD_A1_0014,False,
neurovoz_PD_A3_0015,False,
neurovoz_PD_PAN_VINO_0015,False,
neurovoz_PD_BARBAS_0015,False,
neurovoz_PD_PERRO_0015,False,
neurovoz_PD_ACAMPADA_0015,False,
neurovoz_PD_O2_0015,False,
neurovoz_PD_I1_0015,False,
neurovoz_PD_O1_0015,False,
neurovoz_PD_BURRO_0015,False,
neurovoz_PD_A2_0015,False,
neurovoz_PD_PIDIO_0015,False,
neurovoz_PD_PATATA_BLANDA_0015,False,
neurovoz_PD_DIABLO_0015,False,
neurovoz_PD_CARMEN_0015,False,
neurovoz_PD_SOMBRA_0015,False,
neurovoz_PD_U1_0015,False,
neurovoz_PD_TOMAS_0015,False,
neurovoz_PD_PATAKA_0015,False,
neurovoz_PD_E1_0015,False,
neurovoz_PD_GANGA_0015,False,
neurovoz_PD_CALLE_0015,False,
neurovoz_PD_PETACA_BLANCA_0015,False,
neurovoz_PD_I2_0015,False,
neurovoz_PD_A1_0015,False,
neurovoz_PD_E3_0015,False,
neurovoz_PD_MANGA_0015,False,
neurovoz_PD_ABLANDADA_0015,False,
neurovoz_PD_BARBAS_0016,False,
neurovoz_PD_I3_0016,False,
neurovoz_PD_A1_0016,False,
neurovoz_PD_U1_0016,False,
neurovoz_PD_ACAMPADA_0016,False,
neurovoz_PD_PATAKA_0016,False,
neurovoz_PD_O3_0016,False,
neurovoz_PD_GANGA_0016,False,
neurovoz_PD_DIABLO_0016,False,
neurovoz_PD_E3_0016,False,
neurovoz_PD_A3_0016,False,
neurovoz_PD_I2_0016,False,
neurovoz_PD_CARMEN_0016,False,
neurovoz_PD_MANGA_0016,False,
neurovoz_PD_PETACA_BLANCA_0016,False,
neurovoz_PD_TOMAS_0016,False,
neurovoz_PD_A2_0016,False,
neurovoz_PD_CALLE_0016,False,
neurovoz_PD_E1_0016,False,
neurovoz_PD_ABLANDADA_0016,False,
neurovoz_PD_I1_0016,False,
neurovoz_PD_PAN_VINO_0016,False,
neurovoz_PD_BURRO_0016,False,
neurovoz_PD_SOMBRA_0016,False,
neurovoz_PD_PATATA_BLANDA_0016,False,
neurovoz_PD_PERRO_0016,False,
neurovoz_PD_PIDIO_0016,False,
neurovoz_PD_O2_0016,False,
neurovoz_PD_O3_0017,False,
neurovoz_PD_BURRO_0017,False,
neurovoz_PD_ACAMPADA_0017,False,
neurovoz_PD_U1_0017,False,
neurovoz_PD_TOMAS_0017,False,
neurovoz_PD_O2_0017,False,
neurovoz_PD_PIDIO_0017,False,
neurovoz_PD_GANGA_0017,False,
neurovoz_PD_E3_0017,False,
neurovoz_PD_MANGA_0017,False,
neurovoz_PD_I2_0017,False,
neurovoz_PD_BARBAS_0017,False,
neurovoz_PD_PATATA_BLANDA_0017,False,
neurovoz_PD_A3_0017,False,
neurovoz_PD_SOMBRA_0017,False,
neurovoz_PD_E1_0017,False,
neurovoz_PD_PATAKA_0017,False,
neurovoz_PD_PETACA_BLANCA_0017,False,
neurovoz_PD_A1_0017,False,
neurovoz_PD_CARMEN_0017,False,
neurovoz_PD_PERRO_0017,False,
neurovoz_PD_PAN_VINO_0017,False,
neurovoz_PD_DIABLO_0017,False,
neurovoz_PD_ABLANDADA_0017,False,
neurovoz_PD_I1_0017,False,
neurovoz_PD_CALLE_0017,False,
neurovoz_PD_A2_0017,False,
neurovoz_PD_CALLE_0018,False,
neurovoz_PD_CARMEN_0018,False,
neurovoz_PD_PAN_VINO_0018,False,
neurovoz_PD_GANGA_0018,False,
neurovoz_PD_E2_0018,False,
neurovoz_PD_PATATA_BLANDA_0018,False,
neurovoz_PD_PERRO_0018,False,
neurovoz_PD_PATAKA_0018,False,
neurovoz_PD_PIDIO_0018,False,
neurovoz_PD_ABLANDADA_0018,False,
neurovoz_PD_O2_0018,False,
neurovoz_PD_U1_0018,False,
neurovoz_PD_I2_0018,False,
neurovoz_PD_A1_0018,False,
neurovoz_PD_TOMAS_0018,False,
neurovoz_PD_I3_0018,False,
neurovoz_PD_PETACA_BLANCA_0018,False,
neurovoz_PD_BURRO_0018,False,
neurovoz_PD_DIABLO_0018,False,
neurovoz_PD_E3_0018,False,
neurovoz_PD_A3_0018,False,
neurovoz_PD_I1_0018,False,
neurovoz_PD_ACAMPADA_0018,False,
neurovoz_PD_O3_0018,False,
neurovoz_PD_A2_0018,False,
neurovoz_PD_BARBAS_0018,False,
neurovoz_PD_E1_0018,False,
neurovoz_PD_SOMBRA_0018,False,
neurovoz_PD_MANGA_0018,False,
neurovoz_PD_ABLANDADA_0019,False,
neurovoz_PD_PATATA_BLANDA_0019,False,
neurovoz_PD_E1_0019,False,
neurovoz_PD_A1_0019,False,
neurovoz_PD_SOMBRA_0019,False,
neurovoz_PD_CALLE_0019,False,
neurovoz_PD_BARBAS_0019,False,
neurovoz_PD_PETACA_BLANCA_0019,False,
neurovoz_PD_PERRO_0019,False,
neurovoz_PD_I2_0019,False,
neurovoz_PD_A3_0019,False,
neurovoz_PD_MANGA_0019,False,
neurovoz_PD_CARMEN_0019,False,
neurovoz_PD_PATAKA_0019,False,
neurovoz_PD_BURRO_0019,False,
neurovoz_PD_I1_0019,False,
neurovoz_PD_ACAMPADA_0019,False,
neurovoz_PD_O2_0019,False,
neurovoz_PD_DIABLO_0019,False,
neurovoz_PD_GANGA_0019,False,
neurovoz_PD_A2_0019,False,
neurovoz_PD_PAN_VINO_0019,False,
neurovoz_PD_U1_0019,False,
neurovoz_PD_O3_0019,False,
neurovoz_PD_PIDIO_0019,False,
neurovoz_PD_E3_0019,False,
neurovoz_PD_TOMAS_0019,False,
neurovoz_PD_I3_0019,False,
neurovoz_PD_E1_0020,False,
neurovoz_PD_I3_0020,False,
neurovoz_PD_PATAKA_0020,False,
neurovoz_PD_SOMBRA_0020,False,
neurovoz_PD_U1_0020,False,
neurovoz_PD_PATATA_BLANDA_0020,False,
neurovoz_PD_ACAMPADA_0020,False,
neurovoz_PD_O2_0020,False,
neurovoz_PD_DIABLO_0020,False,
neurovoz_PD_GANGA_0020,False,
neurovoz_PD_PERRO_0020,False,
neurovoz_PD_PAN_VINO_0020,False,
neurovoz_PD_PIDIO_0020,False,
neurovoz_PD_A3_0020,False,
neurovoz_PD_I1_0020,False,
neurovoz_PD_O3_0020,False,
neurovoz_PD_CALLE_0020,False,
neurovoz_PD_E3_0020,False,
neurovoz_PD_CARMEN_0020,False,
neurovoz_PD_ABLANDADA_0020,False,
neurovoz_PD_A2_0020,False,
neurovoz_PD_BURRO_0020,False,
neurovoz_PD_MANGA_0020,False,
neurovoz_PD_A1_0020,False,
neurovoz_PD_PETACA_BLANCA_0020,False,
neurovoz_PD_TOMAS_0020,False,
neurovoz_PD_I2_0020,False,
neurovoz_PD_BARBAS_0020,False,
neurovoz_PD_O1_0020,False,
neurovoz_PD_PATATA_BLANDA_0021,False,
neurovoz_PD_I2_0021,False,
neurovoz_PD_E3_0021,False,
neurovoz_PD_MANGA_0021,False,
neurovoz_PD_TOMAS_0021,False,
neurovoz_PD_O2_0021,False,
neurovoz_PD_O1_0021,False,
neurovoz_PD_A2_0021,False,
neurovoz_PD_CARMEN_0021,False,
neurovoz_PD_DIABLO_0021,False,
neurovoz_PD_A1_0021,False,
neurovoz_PD_PETACA_BLANCA_0021,False,
neurovoz_PD_I3_0021,False,
neurovoz_PD_BURRO_0021,False,
neurovoz_PD_CALLE_0021,False,
neurovoz_PD_PATAKA_0021,False,
neurovoz_PD_BARBAS_0021,False,
neurovoz_PD_A3_0021,False,
neurovoz_PD_PAN_VINO_0021,False,
neurovoz_PD_I1_0021,False,
neurovoz_PD_U1_0021,False,
neurovoz_PD_SOMBRA_0021,False,
neurovoz_PD_PIDIO_0021,False,
neurovoz_PD_E1_0021,False,
neurovoz_PD_O3_0021,False,
neurovoz_PD_ACAMPADA_0021,False,
neurovoz_PD_GANGA_0021,False,
neurovoz_PD_PERRO_0021,False,
neurovoz_PD_SOMBRA_0022,False,
neurovoz_PD_I1_0022,False,
neurovoz_PD_O2_0022,False,
neurovoz_PD_I3_0022,False,
neurovoz_PD_A1_0022,False,
neurovoz_PD_U1_0022,False,
neurovoz_PD_MANGA_0022,False,
neurovoz_PD_A3_0022,False,
neurovoz_PD_TOMAS_0022,False,
neurovoz_PD_PATAKA_0022,False,
neurovoz_PD_E2_0022,False,
neurovoz_PD_CALLE_0022,False,
neurovoz_PD_PIDIO_0022,False,
neurovoz_PD_A2_0022,False,
neurovoz_PD_O3_0022,False,
neurovoz_PD_BARBAS_0022,False,
neurovoz_PD_E3_0022,False,
neurovoz_PD_PAN_VINO_0022,False,
neurovoz_PD_O1_0022,False,
neurovoz_PD_PATATA_BLANDA_0022,False,
neurovoz_PD_I2_0022,False,
neurovoz_PD_ABLANDADA_0022,False,
neurovoz_PD_GANGA_0022,False,
neurovoz_PD_E1_0022,False,
neurovoz_PD_BURRO_0022,False,
neurovoz_PD_DIABLO_0022,False,
neurovoz_PD_ACAMPADA_0022,False,
neurovoz_PD_PERRO_0022,False,
neurovoz_PD_CARMEN_0022,False,
neurovoz_PD_PETACA_BLANCA_0022,False,
neurovoz_PD_ESPONTANEA_0023,False,
neurovoz_PD_TOMAS_0023,False,
neurovoz_PD_A1_0023,False,
neurovoz_PD_MANGA_0023,False,
neurovoz_PD_I3_0023,False,
neurovoz_PD_U1_0023,False,
neurovoz_PD_I2_0023,False,
neurovoz_PD_CARMEN_0023,False,
neurovoz_PD_ACAMPADA_0023,False,
neurovoz_PD_PATAKA_0023,False,
neurovoz_PD_I1_0023,False,
neurovoz_PD_A3_0023,False,
neurovoz_PD_ABLANDADA_0023,False,
neurovoz_PD_PATATA_BLANDA_0023,False,
neurovoz_PD_O2_0023,False,
neurovoz_PD_O3_0023,False,
neurovoz_PD_E1_0023,False,
neurovoz_PD_GANGA_0023,False,
neurovoz_PD_E2_0023,False,
neurovoz_PD_BURRO_0023,False,
neurovoz_PD_PIDIO_0023,False,
neurovoz_PD_CALLE_0023,False,
neurovoz_PD_SOMBRA_0023,False,
neurovoz_PD_PETACA_BLANCA_0023,False,
neurovoz_PD_BARBAS_0023,False,
neurovoz_PD_PERRO_0023,False,
neurovoz_PD_O1_0023,False,
neurovoz_PD_E3_0023,False,
neurovoz_PD_PAN_VINO_0023,False,
neurovoz_PD_A2_0023,False,
neurovoz_PD_DIABLO_0023,False,
neurovoz_PD_SOMBRA_0024,False,
neurovoz_PD_O3_0024,False,
neurovoz_PD_CARMEN_0024,False,
neurovoz_PD_PERRO_0024,False,
neurovoz_PD_E3_0024,False,
neurovoz_PD_E1_0024,False,
neurovoz_PD_CALLE_0024,False,
neurovoz_PD_BURRO_0024,False,
neurovoz_PD_BARBAS_0024,False,
neurovoz_PD_GANGA_0024,False,
neurovoz_PD_PAN_VINO_0024,False,
neurovoz_PD_I2_0024,False,
neurovoz_PD_PIDIO_0024,False,
neurovoz_PD_O2_0024,False,
neurovoz_PD_ABLANDADA_0024,False,
neurovoz_PD_MANGA_0024,False,
neurovoz_PD_TOMAS_0024,False,
neurovoz_PD_O1_0024,False,
neurovoz_PD_I3_0024,False,
neurovoz_PD_A3_0024,False,
neurovoz_PD_PATAKA_0024,False,
neurovoz_PD_E2_0024,False,
neurovoz_PD_I1_0024,False,
neurovoz_PD_A1_0024,False,
neurovoz_PD_DIABLO_0024,False,
neurovoz_PD_ACAMPADA_0024,False,
neurovoz_PD_A2_0024,False,
neurovoz_PD_PETACA_BLANCA_0024,False,
neurovoz_PD_U1_0024,False,
neurovoz_PD_A2_0025,False,
neurovoz_PD_TOMAS_0025,False,
neurovoz_PD_PATATA_BLANDA_0025,False,
neurovoz_PD_PATAKA_0025,False,
neurovoz_PD_PERRO_0025,False,
neurovoz_PD_PAN_VINO_0025,False,
neurovoz_PD_PETACA_BLANCA_0025,False,
neurovoz_PD_O1_0025,False,
neurovoz_PD_BURRO_0025,False,
neurovoz_PD_GANGA_0025,False,
neurovoz_PD_I1_0025,False,
neurovoz_PD_CALLE_0025,False,
neurovoz_PD_U1_0025,False,
neurovoz_PD_E3_0025,False,
neurovoz_PD_E1_0025,False,
neurovoz_PD_O2_0025,False,
neurovoz_PD_MANGA_0025,False,
neurovoz_PD_SOMBRA_0025,False,
neurovoz_PD_I3_0025,False,
neurovoz_PD_O3_0025,False,
neurovoz_PD_A3_0025,False,
neurovoz_PD_BARBAS_0025,False,
neurovoz_PD_PIDIO_0025,False,
neurovoz_PD_CARMEN_0025,False,
neurovoz_PD_I2_0025,False,
neurovoz_PD_ABLANDADA_0025,False,
neurovoz_PD_A1_0025,False,
neurovoz_PD_DIABLO_0025,False,
neurovoz_PD_ACAMPADA_0025,False,
neurovoz_PD_A2_0026,False,
neurovoz_PD_TOMAS_0026,False,
neurovoz_PD_ACAMPADA_0026,False,
